,snip,latitud,longitud
34122,13275,16.788309,-90.116746
34123,108768,14.046416,-90.031487
34124,357097,14.046416,-90.031487
34125,355507,14.920086,-91.614162
34126,337132,14.920086,-91.614162
34127,243355,14.920086,-91.614162
34128,258872,14.046416,-90.031487
34129,331374,14.046416,-90.031487
34130,303442,16.788309,-90.116746
34131,318222,14.920086,-91.614162
34132,356293,16.788309,-90.116746
34133,185048,14.046416,-90.031487
34134,28011,16.788309,-90.116746
34135,302068,16.788309,-90.116746
34136,295875,14.046416,-90.031487
34137,15020,14.920086,-91.614162
34138,71564,16.788309,-90.116746
34139,339895,14.046416,-90.031487
34140,41390,14.920086,-91.614162
34141,44296,14.920086,-91.614162
34142,336889,14.046416,-90.031487
34143,168009,14.046416,-90.031487
34144,55532,14.920086,-91.614162
34145,339109,16.797179,-89.93233
34146,69164,16.788309,-90.116746
34147,300087,14.046416,-90.031487
34148,34304,14.920086,-91.614162
34149,338175,16.797179,-89.93233
34150,34301,14.920086,-91.614162
34151,67853,14.046416,-90.031487
34152,168005,14.046416,-90.031487
34153,355997,16.797179,-89.93233
34154,313028,16.797179,-89.93233
34155,34297,14.920086,-91.614162
34156,34292,14.920086,-91.614162
34157,34291,14.920086,-91.614162
34158,280970,14.046416,-90.031487
34159,53154,14.046416,-90.031487
34160,276937,14.039148,-90.081685
34161,302016,16.797179,-89.93233
34162,355999,16.797179,-89.93233
34163,15543,16.797179,-89.93233
34164,35399,14.90404,-91.612949
34165,245337,14.90404,-91.612949
34166,16465,14.039148,-90.081685
34167,150852,16.797179,-89.93233
34168,302014,16.797179,-89.93233
34169,313950,14.039148,-90.081685
34170,54420,14.90404,-91.612949
34171,136079,14.90404,-91.612949
34172,330764,14.039148,-90.081685
34173,300234,14.90404,-91.612949
34174,167973,14.039148,-90.081685
34175,150011,14.039148,-90.081685
34176,282806,16.797179,-89.93233
34177,262463,14.90404,-91.612949
34178,139802,16.797179,-89.93233
34179,355996,16.797179,-89.93233
34180,14924,14.90404,-91.612949
34181,203889,14.039148,-90.081685
34182,222690,14.039148,-90.081685
34183,150801,16.797179,-89.93233
34184,152831,16.797179,-89.93233
34185,261518,14.90404,-91.612949
34186,114818,14.90404,-91.612949
34187,40980,14.90404,-91.612949
34188,184972,14.039148,-90.081685
34189,313951,14.039148,-90.081685
34190,352051,14.039148,-90.081685
34191,23545,16.797179,-89.93233
34192,114819,14.90404,-91.612949
34193,339107,16.797179,-89.93233
34194,150402,16.797179,-89.93233
34195,314159,16.797179,-89.93233
34196,136288,14.90404,-91.612949
34197,239846,14.039148,-90.081685
34198,295081,14.039148,-90.081685
34199,282800,16.797179,-89.93233
34200,44308,14.90404,-91.612949
34201,275692,14.90404,-91.612949
34202,40993,14.90404,-91.612949
34203,276930,14.039148,-90.081685
34204,368329,14.039148,-90.081685
34205,354202,14.039148,-90.081685
34206,312921,16.797179,-89.93233
34207,22121,14.90404,-91.612949
34208,339115,16.797179,-89.93233
34209,142619,16.797179,-89.93233
34210,114817,14.90404,-91.612949
34211,362061,16.797179,-89.93233
34212,331041,14.039148,-90.081685
34213,15394,14.039148,-90.081685
34214,135467,16.797179,-89.93233
34215,300235,14.90404,-91.612949
34216,84164,14.90404,-91.612949
34217,96932,14.90404,-91.612949
34218,77085,14.039148,-90.081685
34219,352053,14.039148,-90.081685
34220,167990,14.039148,-90.081685
34221,169881,14.90404,-91.612949
34222,262705,16.797179,-89.93233
34223,353555,16.797179,-89.93233
34224,263059,16.797179,-89.93233
34225,313589,16.797179,-89.93233
34226,278845,14.90404,-91.612949
34227,239845,14.039148,-90.081685
34228,17181,14.039148,-90.081685
34229,148596,16.797179,-89.93233
34230,359249,14.90404,-91.612949
34231,54413,14.90404,-91.612949
34232,203027,14.039148,-90.081685
34233,261482,14.90404,-91.612949
34234,16488,14.039148,-90.081685
34235,184513,14.039148,-90.081685
34236,15083,14.90404,-91.612949
34237,362306,16.797179,-89.93233
34238,134599,16.797179,-89.93233
34239,133431,16.797179,-89.93233
34240,99161,16.797179,-89.93233
34241,114855,14.90404,-91.612949
34242,15393,14.039148,-90.081685
34243,167978,14.039148,-90.081685
34244,149630,16.797179,-89.93233
34245,96938,14.90404,-91.612949
34246,278840,14.90404,-91.612949
34247,278850,14.90404,-91.612949
34248,258410,14.039148,-90.081685
34249,203471,14.039148,-90.081685
34250,168010,14.039148,-90.081685
34251,282413,14.90404,-91.612949
34252,282801,16.797179,-89.93233
34253,355721,16.797179,-89.93233
34254,336272,16.797179,-89.93233
34255,142609,16.797179,-89.93233
34256,169904,14.90404,-91.612949
34257,313939,14.039148,-90.081685
34258,33737,14.039148,-90.081685
34259,133438,16.797179,-89.93233
34260,136065,14.90404,-91.612949
34261,174851,14.90404,-91.612949
34262,69739,14.90404,-91.612949
34263,203884,14.039148,-90.081685
34264,167882,14.039148,-90.081685
34265,54422,14.90404,-91.612949
34266,330765,14.039148,-90.081685
34267,148881,16.797179,-89.93233
34268,263058,16.797179,-89.93233
34269,301408,16.797179,-89.93233
34270,276957,16.797179,-89.93233
34271,137650,14.90404,-91.612949
34272,258714,14.039148,-90.081685
34273,16562,14.039148,-90.081685
34274,149233,14.90404,-91.612949
34275,282820,16.797179,-89.93233
34276,71769,14.90404,-91.612949
34277,69781,14.90404,-91.612949
34278,71411,14.90404,-91.612949
34279,295080,14.039148,-90.081685
34280,203888,14.039148,-90.081685
34281,241203,14.039148,-90.081685
34282,313583,16.797179,-89.93233
34283,362305,16.797179,-89.93233
34284,354706,16.797179,-89.93233
34285,149996,16.797179,-89.93233
34286,367136,14.039148,-90.081685
34287,282619,14.90404,-91.612949
34288,318135,14.039148,-90.081685
34289,242342,14.90404,-91.612949
34290,150001,16.797179,-89.93233
34291,174834,14.90404,-91.612949
34292,169898,14.90404,-91.612949
34293,136075,14.90404,-91.612949
34294,167724,14.039148,-90.081685
34295,16482,14.039148,-90.081685
34296,15395,14.039148,-90.081685
34297,151979,16.797179,-89.93233
34298,313578,16.797179,-89.93233
34299,141892,16.797179,-89.93233
34300,15392,14.039148,-90.081685
34301,133396,16.797179,-89.93233
34302,44307,14.90404,-91.612949
34303,339844,14.039148,-90.081685
34304,339685,14.90404,-91.612949
34305,329808,16.797179,-89.93233
34306,18849,14.90404,-91.612949
34307,172576,14.90404,-91.612949
34308,340044,14.90404,-91.612949
34309,240424,13.97958,-90.206883
34310,275992,13.97958,-90.206883
34311,362304,16.797179,-89.93233
34312,355938,13.97958,-90.206883
34313,313029,16.797179,-89.93233
34314,317015,16.797179,-89.93233
34315,185127,13.97958,-90.206883
34316,148978,16.797179,-89.93233
34317,153534,14.90404,-91.612949
34318,295474,13.97958,-90.206883
34319,44306,14.90404,-91.612949
34320,148977,16.797179,-89.93233
34321,153753,14.90404,-91.612949
34322,191860,14.90404,-91.612949
34323,153537,14.90404,-91.612949
34324,21221,13.97958,-90.206883
34325,68088,13.97958,-90.206883
34326,27149,13.97958,-90.206883
34327,283147,16.797179,-89.93233
34328,68199,13.97958,-90.206883
34329,362063,16.797179,-89.93233
34330,282804,16.797179,-89.93233
34331,356552,14.90404,-91.612949
34332,298925,16.797179,-89.93233
34333,94341,13.97958,-90.206883
34334,282805,16.797179,-89.93233
34335,186802,14.90404,-91.612949
34336,34369,14.90404,-91.612949
34337,358938,14.90404,-91.612949
34338,241307,13.97958,-90.206883
34339,132383,13.97958,-90.206883
34340,22124,14.90404,-91.612949
34341,295464,13.97958,-90.206883
34342,261075,16.797179,-89.93233
34343,301409,16.797179,-89.93233
34344,259040,16.797179,-89.93233
34345,239242,13.97958,-90.206883
34346,332674,14.90404,-91.612949
34347,312928,16.797179,-89.93233
34348,259370,13.97958,-90.206883
34349,362307,16.797179,-89.93233
34350,136092,14.90404,-91.612949
34351,245336,14.90404,-91.612949
34352,352764,13.97958,-90.206883
34353,21800,14.90404,-91.612949
34354,330218,13.97958,-90.206883
34355,32906,14.90404,-91.612949
34356,312925,16.797179,-89.93233
34357,185019,13.97958,-90.206883
34358,337296,16.797179,-89.93233
34359,362303,16.797179,-89.93233
34360,27155,13.97958,-90.206883
34361,29434,14.90404,-91.612949
34362,280821,13.97958,-90.206883
34363,115060,16.808914,-89.824748
34364,359250,14.90404,-91.612949
34365,150850,16.797179,-89.93233
34366,23398,14.90404,-91.612949
34367,41547,14.90404,-91.612949
34368,21226,13.97958,-90.206883
34369,239655,13.97958,-90.206883
34370,174805,14.90404,-91.612949
34371,358586,16.808914,-89.824748
34372,313706,13.97958,-90.206883
34373,64175,16.808914,-89.824748
34374,357197,16.808914,-89.824748
34375,336869,13.97958,-90.206883
34376,280848,13.97958,-90.206883
34377,114820,14.90404,-91.612949
34378,64187,16.808914,-89.824748
34379,62705,14.90404,-91.612949
34380,246895,16.808914,-89.824748
34381,282410,14.90404,-91.612949
34382,222173,13.97958,-90.206883
34383,262469,14.90404,-91.612949
34384,276111,13.97958,-90.206883
34385,123838,16.808914,-89.824748
34386,262465,14.90404,-91.612949
34387,116779,16.808914,-89.824748
34388,330618,13.97958,-90.206883
34389,116315,16.808914,-89.824748
34390,313700,13.97958,-90.206883
34391,222171,13.97958,-90.206883
34392,153542,14.90404,-91.612949
34393,23974,16.808914,-89.824748
34394,18996,14.90404,-91.612949
34395,357200,16.808914,-89.824748
34396,54428,14.90404,-91.612949
34397,39696,14.265724,-90.12844
34398,54427,14.90404,-91.612949
34399,354046,14.265724,-90.12844
34400,54424,14.90404,-91.612949
34401,343042,16.808914,-89.824748
34402,139701,16.808914,-89.824748
34403,336886,14.265724,-90.12844
34404,354042,14.265724,-90.12844
34405,54414,14.90404,-91.612949
34406,249396,16.808914,-89.824748
34407,313926,14.265724,-90.12844
34408,168423,16.808914,-89.824748
34409,41394,14.90404,-91.612949
34410,35439,14.90404,-91.612949
34411,355256,16.808914,-89.824748
34412,41395,14.90404,-91.612949
34413,339753,14.265724,-90.12844
34414,301779,16.808914,-89.824748
34415,354045,14.265724,-90.12844
34416,134003,16.808914,-89.824748
34417,184649,14.265724,-90.12844
34418,35430,14.870418,-91.621441
34419,203765,14.265724,-90.12844
34420,356180,14.870418,-91.621441
34421,316055,16.808914,-89.824748
34422,356843,14.265724,-90.12844
34423,156719,16.808914,-89.824748
34424,314004,14.870418,-91.621441
34425,331871,14.870418,-91.621441
34426,352662,16.808914,-89.824748
34427,331649,14.870418,-91.621441
34428,221975,14.265724,-90.12844
34429,117015,16.808914,-89.824748
34430,39688,14.265724,-90.12844
34431,313924,14.265724,-90.12844
34432,283817,14.870418,-91.621441
34433,98325,16.808914,-89.824748
34434,46931,14.265724,-90.12844
34435,357714,14.870418,-91.621441
34436,15559,16.808914,-89.824748
34437,351728,16.808914,-89.824748
34438,222979,14.265724,-90.12844
34439,344451,14.870418,-91.621441
34440,344449,14.870418,-91.621441
34441,150158,14.870418,-91.621441
34442,139691,16.808914,-89.824748
34443,15429,14.265724,-90.12844
34444,249405,16.808914,-89.824748
34445,354137,14.273024,-90.038487
34446,204297,14.273024,-90.038487
34447,120675,16.808914,-89.824748
34448,150156,14.870418,-91.621441
34449,344732,14.870418,-91.621441
34450,149325,14.273024,-90.038487
34451,115194,16.808914,-89.824748
34452,138501,16.808914,-89.824748
34453,184852,14.273024,-90.038487
34454,185539,14.870418,-91.621441
34455,77440,16.808914,-89.824748
34456,344734,14.870418,-91.621441
34457,168937,14.870418,-91.621441
34458,222670,14.273024,-90.038487
34459,76939,14.273024,-90.038487
34460,166533,16.808914,-89.824748
34461,168842,16.808914,-89.824748
34462,323272,14.870418,-91.621441
34463,295538,14.273024,-90.038487
34464,151550,16.808914,-89.824748
34465,109247,14.870418,-91.621441
34466,155506,16.808914,-89.824748
34467,241605,14.273024,-90.038487
34468,168431,14.273024,-90.038487
34469,114734,14.870418,-91.621441
34470,333273,16.808914,-89.824748
34471,22416,14.870418,-91.621441
34472,283789,14.870418,-91.621441
34473,167504,14.273024,-90.038487
34474,353606,16.808914,-89.824748
34475,241597,14.273024,-90.038487
34476,359811,16.808914,-89.824748
34477,185600,14.870418,-91.621441
34478,68119,14.273024,-90.038487
34479,301396,14.870418,-91.621441
34480,280844,14.273024,-90.038487
34481,116307,16.808914,-89.824748
34482,24002,16.808914,-89.824748
34483,64184,16.808914,-89.824748
34484,68081,14.273024,-90.038487
34485,314006,14.870418,-91.621441
34486,115718,14.870418,-91.621441
34487,172449,14.870418,-91.621441
34488,168396,14.273024,-90.038487
34489,314314,16.808914,-89.824748
34490,330535,14.273024,-90.038487
34491,344731,14.870418,-91.621441
34492,338835,16.808914,-89.824748
34493,354133,14.273024,-90.038487
34494,277800,14.870418,-91.621441
34495,37100,14.273024,-90.038487
34496,357856,16.808914,-89.824748
34497,153246,16.808914,-89.824748
34498,133479,16.808914,-89.824748
34499,280119,14.870418,-91.621441
34500,12678,14.273024,-90.038487
34501,229315,14.870418,-91.621441
34502,185492,14.870418,-91.621441
34503,166130,16.808914,-89.824748
34504,222675,14.273024,-90.038487
34505,39825,14.273024,-90.038487
34506,98307,16.808914,-89.824748
34507,283546,14.870418,-91.621441
34508,356061,14.273024,-90.038487
34509,109220,14.870418,-91.621441
34510,184862,14.273024,-90.038487
34511,123854,16.808914,-89.824748
34512,298863,16.808914,-89.824748
34513,103855,16.808914,-89.824748
34514,16587,14.273024,-90.038487
34515,331881,14.870418,-91.621441
34516,116882,14.870418,-91.621441
34517,242227,14.870418,-91.621441
34518,108229,16.808914,-89.824748
34519,356060,14.273024,-90.038487
34520,64174,16.808914,-89.824748
34521,222668,14.273024,-90.038487
34522,168943,14.870418,-91.621441
34523,313911,14.273024,-90.038487
34524,241600,14.273024,-90.038487
34525,168977,14.870418,-91.621441
34526,302558,16.808914,-89.824748
34527,121553,16.808914,-89.824748
34528,76653,16.808914,-89.824748
34529,167551,14.273024,-90.038487
34530,242221,14.870418,-91.621441
34531,331880,14.870418,-91.621441
34532,230559,16.808914,-89.824748
34533,357171,14.870418,-91.621441
34534,241108,16.808914,-89.824748
34535,25118,14.273024,-90.038487
34536,134595,14.870418,-91.621441
34537,167554,14.273024,-90.038487
34538,135380,14.273024,-90.038487
34539,280842,14.273024,-90.038487
34540,358584,16.808914,-89.824748
34541,331874,14.870418,-91.621441
34542,116780,16.808914,-89.824748
34543,101297,16.808914,-89.824748
34544,204146,14.273024,-90.038487
34545,151562,16.808914,-89.824748
34546,297753,14.870418,-91.621441
34547,331875,14.870418,-91.621441
34548,316368,14.870418,-91.621441
34549,298862,16.808914,-89.824748
34550,283557,14.870418,-91.621441
34551,295537,14.273024,-90.038487
34552,203946,14.273024,-90.038487
34553,331564,14.273024,-90.038487
34554,185099,14.273024,-90.038487
34555,323276,14.870418,-91.621441
34556,108231,16.808914,-89.824748
34557,363562,16.808914,-89.824748
34558,204826,14.273024,-90.038487
34559,97099,16.808914,-89.824748
34560,301956,16.808914,-89.824748
34561,316337,14.870418,-91.621441
34562,297746,14.870418,-91.621441
34563,133477,16.808914,-89.824748
34564,331565,14.870418,-91.621441
34565,244492,14.870418,-91.621441
34566,149329,14.273024,-90.038487
34567,337167,14.273024,-90.038487
34568,241603,14.273024,-90.038487
34569,12612,14.273024,-90.038487
34570,150122,14.870418,-91.621441
34571,68233,14.273024,-90.038487
34572,56161,16.808914,-89.824748
34573,357858,16.808914,-89.824748
34574,64185,16.808914,-89.824748
34575,359810,16.808914,-89.824748
34576,150160,14.870418,-91.621441
34577,313226,16.808914,-89.824748
34578,150149,14.870418,-91.621441
34579,340331,14.870418,-91.621441
34580,68043,14.273024,-90.038487
34581,300254,14.870418,-91.621441
34582,241598,14.273024,-90.038487
34583,222669,14.273024,-90.038487
34584,334537,14.273024,-90.038487
34585,277803,14.870418,-91.621441
34586,204934,14.273024,-90.038487
34587,64177,16.808914,-89.824748
34588,64170,16.808914,-89.824748
34589,119745,16.808914,-89.824748
34590,316054,16.808914,-89.824748
34591,316438,14.870418,-91.621441
34592,299188,16.808914,-89.824748
34593,357221,14.870418,-91.621441
34594,344733,14.870418,-91.621441
34595,283797,14.870418,-91.621441
34596,68249,14.273024,-90.038487
34597,354129,14.273024,-90.038487
34598,344448,14.870418,-91.621441
34599,331563,14.273024,-90.038487
34600,149272,14.273024,-90.038487
34601,358590,16.808914,-89.824748
34602,222652,14.273024,-90.038487
34603,108578,16.808914,-89.824748
34604,64183,16.808914,-89.824748
34605,112106,16.808914,-89.824748
34606,312903,14.870418,-91.621441
34607,98306,16.808914,-89.824748
34608,316559,14.870418,-91.621441
34609,337432,14.870418,-91.621441
34610,277797,14.870418,-91.621441
34611,44299,14.870418,-91.621441
34612,149319,14.273024,-90.038487
34613,99778,16.808914,-89.824748
34614,126872,16.808914,-89.824748
34615,358588,16.808914,-89.824748
34616,301212,14.858981,-91.587484
34617,316519,16.808914,-89.824748
34618,358950,14.858981,-91.587484
34619,151544,16.808914,-89.824748
34620,337347,14.858981,-91.587484
34621,310573,14.858981,-91.587484
34622,318149,14.858981,-91.587484
34623,316521,16.808914,-89.824748
34624,53086,16.808914,-89.824748
34625,122003,16.808914,-89.824748
34626,315581,14.858981,-91.587484
34627,363564,16.808914,-89.824748
34628,346846,16.808914,-89.824748
34629,229286,14.858981,-91.587484
34630,262601,14.858981,-91.587484
34631,342866,14.858981,-91.587484
34632,21764,14.858981,-91.587484
34633,358582,16.808914,-89.824748
34634,138498,16.808914,-89.824748
34635,64171,16.808914,-89.824748
34636,283215,14.858981,-91.587484
34637,166486,16.808914,-89.824748
34638,350241,16.808914,-89.824748
34639,298404,14.858981,-91.587484
34640,338333,14.858981,-91.587484
34641,35452,14.858981,-91.587484
34642,259079,14.858981,-91.587484
34643,117957,16.808914,-89.824748
34644,152620,16.808914,-89.824748
34645,153884,16.808914,-89.824748
34646,283232,14.858981,-91.587484
34647,343872,14.858981,-91.587484
34648,108753,16.808914,-89.824748
34649,263193,16.808914,-89.824748
34650,262599,14.858981,-91.587484
34651,21762,14.858981,-91.587484
34652,107456,16.808914,-89.824748
34653,300526,14.858981,-91.587484
34654,116269,16.808914,-89.824748
34655,278110,14.858981,-91.587484
34656,144494,16.808914,-89.824748
34657,278107,14.858981,-91.587484
34658,192712,16.808914,-89.824748
34659,99333,16.808914,-89.824748
34660,339407,14.858981,-91.587484
34661,278108,14.858981,-91.587484
34662,318355,16.808914,-89.824748
34663,356228,14.858981,-91.587484
34664,151561,16.808914,-89.824748
34665,116142,16.808914,-89.824748
34666,278112,14.858981,-91.587484
34667,262598,14.858981,-91.587484
34668,144498,16.808914,-89.824748
34669,120798,16.808914,-89.824748
34670,356229,14.858981,-91.587484
34671,262600,14.858981,-91.587484
34672,139702,16.808914,-89.824748
34673,342865,14.858981,-91.587484
34674,53072,16.808914,-89.824748
34675,139693,16.808914,-89.824748
34676,113989,14.858981,-91.587484
34677,262602,14.858981,-91.587484
34678,351720,16.808914,-89.824748
34679,69600,14.858981,-91.587484
34680,98168,16.808914,-89.824748
34681,259081,14.858981,-91.587484
34682,230225,16.808914,-89.824748
34683,341773,14.858981,-91.587484
34684,139690,16.808914,-89.824748
34685,297404,14.858981,-91.587484
34686,123782,16.808914,-89.824748
34687,243799,14.858981,-91.587484
34688,318356,16.808914,-89.824748
34689,312405,14.858981,-91.587484
34690,353775,16.808914,-89.824748
34691,297406,14.858981,-91.587484
34692,63794,16.808914,-89.824748
34693,44622,14.858981,-91.587484
34694,44364,14.858981,-91.587484
34695,262983,16.808914,-89.824748
34696,246565,16.808914,-89.824748
34697,316441,14.855828,-91.621441
34698,129986,16.808914,-89.824748
34699,313213,14.855828,-91.621441
34700,156718,16.808914,-89.824748
34701,243448,14.855828,-91.621441
34702,153873,16.808914,-89.824748
34703,261280,14.855828,-91.621441
34704,297535,14.855828,-91.621441
34705,134025,16.808914,-89.824748
34706,123823,16.808914,-89.824748
34707,23333,14.855828,-91.621441
34708,129988,16.808914,-89.824748
34709,333661,14.855828,-91.621441
34710,123679,16.808914,-89.824748
34711,133233,14.855828,-91.621441
34712,358587,16.808914,-89.824748
34713,297635,14.855828,-91.621441
34714,151548,16.808914,-89.824748
34715,169967,14.855828,-91.621441
34716,358583,16.808914,-89.824748
34717,333698,14.855828,-91.621441
34718,360573,16.808914,-89.824748
34719,281468,16.808914,-89.824748
34720,340292,14.855828,-91.621441
34721,172444,14.855828,-91.621441
34722,156908,16.808914,-89.824748
34723,172113,16.808914,-89.824748
34724,278835,14.855828,-91.621441
34725,261160,14.855828,-91.621441
34726,132234,16.808914,-89.824748
34727,346932,16.808914,-89.824748
34728,315136,14.855828,-91.621441
34729,64172,16.808914,-89.824748
34730,169471,14.855828,-91.621441
34731,259781,14.855828,-91.621441
34732,229296,14.855828,-91.621441
34733,263534,16.808914,-89.824748
34734,144500,16.808914,-89.824748
34735,28309,14.855828,-91.621441
34736,120663,16.808914,-89.824748
34737,278795,14.855828,-91.621441
34738,123805,16.808914,-89.824748
34739,109669,16.808914,-89.824748
34740,278825,14.855828,-91.621441
34741,340280,14.855828,-91.621441
34742,118899,16.808914,-89.824748
34743,357883,14.855828,-91.621441
34744,120793,16.808914,-89.824748
34745,297641,14.855828,-91.621441
34746,117113,16.808914,-89.824748
34747,55677,16.808914,-89.824748
34748,278859,14.855828,-91.621441
34749,55675,16.808914,-89.824748
34750,360635,14.855828,-91.621441
34751,315316,14.855828,-91.621441
34752,134662,16.507512,-89.415098
34753,155098,16.507512,-89.415098
34754,18644,14.855828,-91.621441
34755,340294,14.855828,-91.621441
34756,334953,16.507512,-89.415098
34757,101155,16.507512,-89.415098
34758,99980,16.507512,-89.415098
34759,316411,14.855828,-91.621441
34760,278881,14.855828,-91.621441
34761,278847,14.855828,-91.621441
34762,316057,16.507512,-89.415098
34763,243510,14.855828,-91.621441
34764,342894,14.855828,-91.621441
34765,102525,16.507512,-89.415098
34766,151134,16.507512,-89.415098
34767,15541,16.507512,-89.415098
34768,107106,16.507512,-89.415098
34769,342893,14.855828,-91.621441
34770,283228,14.855828,-91.621441
34771,278740,14.855828,-91.621441
34772,123380,16.507512,-89.415098
34773,338940,14.855828,-91.621441
34774,102451,16.507512,-89.415098
34775,259798,14.855828,-91.621441
34776,172481,14.855828,-91.621441
34777,99425,16.507512,-89.415098
34778,356763,16.507512,-89.415098
34779,168983,14.810393,-91.651781
34780,67702,16.507512,-89.415098
34781,330810,14.810393,-91.651781
34782,19147,14.810393,-91.651781
34783,333066,16.507512,-89.415098
34784,101121,16.507512,-89.415098
34785,316154,14.810393,-91.651781
34786,22076,14.810393,-91.651781
34787,297458,16.507512,-89.415098
34788,318601,16.507512,-89.415098
34789,342902,14.810393,-91.651781
34790,116883,14.810393,-91.651781
34791,145225,16.507512,-89.415098
34792,314594,16.507512,-89.415098
34793,153348,14.810393,-91.651781
34794,361011,16.507512,-89.415098
34795,101104,16.507512,-89.415098
34796,170431,14.810393,-91.651781
34797,246160,14.810393,-91.651781
34798,168626,14.810393,-91.651781
34799,106864,16.507512,-89.415098
34800,242539,14.810393,-91.651781
34801,313366,16.507512,-89.415098
34802,316144,14.810393,-91.651781
34803,142766,16.507512,-89.415098
34804,100437,16.507512,-89.415098
34805,263130,16.507512,-89.415098
34806,262417,14.810393,-91.651781
34807,69224,14.810393,-91.651781
34808,106993,16.507512,-89.415098
34809,331751,14.810393,-91.651781
34810,168616,14.810393,-91.651781
34811,279135,16.507512,-89.415098
34812,352187,14.810393,-91.651781
34813,106978,16.507512,-89.415098
34814,312764,16.507512,-89.415098
34815,132620,16.507512,-89.415098
34816,259315,14.810393,-91.651781
34817,356131,14.810393,-91.651781
34818,69133,14.810393,-91.651781
34819,100239,16.507512,-89.415098
34820,316149,14.810393,-91.651781
34821,338978,16.507512,-89.415098
34822,99114,16.507512,-89.415098
34823,342991,14.810393,-91.651781
34824,298998,16.507512,-89.415098
34825,338979,16.507512,-89.415098
34826,342908,14.810393,-91.651781
34827,355784,14.810393,-91.651781
34828,168630,14.810393,-91.651781
34829,277349,14.810393,-91.651781
34830,99957,16.507512,-89.415098
34831,281193,16.507512,-89.415098
34832,331345,16.507512,-89.415098
34833,245242,14.810393,-91.651781
34834,92958,16.507512,-89.415098
34835,263065,16.507512,-89.415098
34836,242541,14.810393,-91.651781
34837,277347,14.810393,-91.651781
34838,169508,14.810393,-91.651781
34839,99973,16.507512,-89.415098
34840,342909,14.810393,-91.651781
34841,229346,14.810393,-91.651781
34842,61168,16.507512,-89.415098
34843,106869,16.507512,-89.415098
34844,332566,14.810393,-91.651781
34845,301400,16.507512,-89.415098
34846,99222,16.507512,-89.415098
34847,244584,14.810393,-91.651781
34848,153340,14.810393,-91.651781
34849,351978,14.810393,-91.651781
34850,173649,16.507512,-89.415098
34851,13003,16.507512,-89.415098
34852,168621,14.810393,-91.651781
34853,361012,16.507512,-89.415098
34854,153801,16.507512,-89.415098
34855,243174,14.810393,-91.651781
34856,78589,14.810393,-91.651781
34857,314291,16.507512,-89.415098
34858,43343,14.810393,-91.651781
34859,153349,14.810393,-91.651781
34860,132619,16.507512,-89.415098
34861,153342,14.810393,-91.651781
34862,316639,16.507512,-89.415098
34863,106860,16.507512,-89.415098
34864,106653,16.507512,-89.415098
34865,332565,14.810393,-91.651781
34866,263036,16.507512,-89.415098
34867,243172,14.810393,-91.651781
34868,134518,14.810393,-91.651781
34869,356128,14.810393,-91.651781
34870,282775,16.507512,-89.415098
34871,261168,16.507512,-89.415098
34872,342914,14.810393,-91.651781
34873,106984,16.507512,-89.415098
34874,99249,16.507512,-89.415098
34875,245240,14.810393,-91.651781
34876,30364,16.507512,-89.415098
34877,69187,14.810393,-91.651781
34878,94485,14.810393,-91.651781
34879,336379,14.810393,-91.651781
34880,69111,16.507512,-89.415098
34881,99248,16.507512,-89.415098
34882,153350,14.810393,-91.651781
34883,101808,16.507512,-89.415098
34884,106934,16.507512,-89.415098
34885,354661,14.810393,-91.651781
34886,106959,16.507512,-89.415098
34887,277353,14.810393,-91.651781
34888,339956,14.810393,-91.651781
34889,277352,14.810393,-91.651781
34890,16017,16.507512,-89.415098
34891,342957,14.810393,-91.651781
34892,334955,16.507512,-89.415098
34893,263070,16.507512,-89.415098
34894,358621,16.507512,-89.415098
34895,277350,14.810393,-91.651781
34896,339951,14.810393,-91.651781
34897,300224,14.810393,-91.651781
34898,69228,14.810393,-91.651781
34899,318600,16.507512,-89.415098
34900,92960,16.507512,-89.415098
34901,102524,16.507512,-89.415098
34902,121682,16.507512,-89.415098
34903,339948,14.810393,-91.651781
34904,69094,16.507512,-89.415098
34905,229344,14.810393,-91.651781
34906,277348,14.810393,-91.651781
34907,339954,14.810393,-91.651781
34908,297377,14.810393,-91.651781
34909,74174,16.200003,-89.439939
34910,166888,16.200003,-89.439939
34911,99250,16.200003,-89.439939
34912,130940,16.200003,-89.439939
34913,259311,14.810393,-91.651781
34914,156229,16.200003,-89.439939
34915,300026,14.810393,-91.651781
34916,342906,14.810393,-91.651781
34917,229343,14.810393,-91.651781
34918,228648,16.200003,-89.439939
34919,277670,14.810393,-91.651781
34920,304120,16.200003,-89.439939
34921,247084,16.200003,-89.439939
34922,259301,14.810393,-91.651781
34923,77410,16.200003,-89.439939
34924,297378,14.810393,-91.651781
34925,153774,16.200003,-89.439939
34926,297379,14.810393,-91.651781
34927,277354,14.810393,-91.651781
34928,100400,16.200003,-89.439939
34929,154639,16.200003,-89.439939
34930,170437,14.810393,-91.651781
34931,89269,16.200003,-89.439939
34932,247739,16.200003,-89.439939
34933,245241,14.810393,-91.651781
34934,259582,16.200003,-89.439939
34935,361068,14.810393,-91.651781
34936,316151,14.810393,-91.651781
34937,19133,14.810393,-91.651781
34938,89265,16.200003,-89.439939
34939,228395,16.200003,-89.439939
34940,331525,16.200003,-89.439939
34941,316148,14.810393,-91.651781
34942,153344,14.810393,-91.651781
34943,168052,16.200003,-89.439939
